19/07/2012,4360
20/07/2012,4249.5
21/07/2012,2471.5
22/07/2012,2389
23/07/2012,4377.5
24/07/2012,4477
25/07/2012,4675
26/07/2012,4747
27/07/2012,4585.5
28/07/2012,3063
29/07/2012,2913.5
30/07/2012,4500.5
31/07/2012,4744.5
01/08/2012,4719
02/08/2012,4603
03/08/2012,4590.5
04/08/2012,2973
05/08/2012,2853.5
06/08/2012,3233.5
07/08/2012,4514.5
08/08/2012,4700
09/08/2012,4620
10/08/2012,4593
11/08/2012,3140.5
12/08/2012,2937
13/08/2012,4641.5
14/08/2012,4828.5
15/08/2012,4797
16/08/2012,4745
17/08/2012,4752.5
18/08/2012,3020
19/08/2012,2979.5
20/08/2012,4620
21/08/2012,4795
22/08/2012,4794.5
23/08/2012,4906
24/08/2012,4723.5
25/08/2012,3114.5
26/08/2012,2909
27/08/2012,4717
28/08/2012,4752.5
29/08/2012,4767
30/08/2012,4775.5
31/08/2012,4680
01/09/2012,3095
02/09/2012,2935.5
03/09/2012,4673.5
04/09/2012,4747
05/09/2012,4738.5
06/09/2012,4735
07/09/2012,4700.5
08/09/2012,3035.5
09/09/2012,2908.5
10/09/2012,4718
11/09/2012,4812
12/09/2012,4790
13/09/2012,4823
14/09/2012,4685.5
15/09/2012,3049
16/09/2012,2886.5
17/09/2012,4669
18/09/2012,4848.5
19/09/2012,4820
20/09/2012,4759.5
21/09/2012,4744.5
22/09/2012,3072.5
23/09/2012,2948.5
24/09/2012,4765
25/09/2012,4886.5
26/09/2012,4925.5
27/09/2012,4862.5
28/09/2012,4719
29/09/2012,2980
30/09/2012,2841.5
01/10/2012,4770
02/10/2012,4856.5
03/10/2012,4862.5
04/10/2012,4869.5
05/10/2012,4768
06/10/2012,3175.5
07/10/2012,2951.5
08/10/2012,4756.5
09/10/2012,4855
10/10/2012,4877.5
11/10/2012,4777.5
12/10/2012,4636.5
13/10/2012,3140
14/10/2012,2950
15/10/2012,4711
16/10/2012,4894.5
